,lt_x,lt_y,rb_x,rb_y,target_norm
4038,18871543.16,20354215.36,19224023.84,20557569.64,1.22749451754e+12
4039,18871503.16,20354185.36,19223983.84,20557539.64,1.22749451754e+12
4040,18871533.16,20354215.36,19224013.84,20557569.64,1.22749451754e+12
4041,18871503.16,20354225.36,19223983.84,20557579.64,1.22749451754e+12
4042,18871523.16,20354185.36,19224003.84,20557539.64,1.22749451754e+12
4043,18871523.16,20354275.36,19224003.84,20557629.64,1.22749451754e+12
4044,18871513.16,20354215.36,19223993.84,20557569.64,1.22749451754e+12
4045,18871503.16,20354245.36,19223983.84,20557599.64,1.22749451754e+12
4046,18871553.16,20354255.36,19224033.84,20557609.64,1.22749451754e+12
4047,18871483.16,20354205.36,19223963.84,20557559.64,1.22749451754e+12
4048,18871513.16,20354225.36,19223993.84,20557579.64,1.22749451754e+12
4049,18871473.16,20354215.36,19223953.84,20557569.64,1.22749451754e+12
4050,18871503.16,20354265.36,19223983.84,20557619.64,1.22749451754e+12
4051,18871453.16,20354235.36,19223933.84,20557589.64,1.22749451754e+12
4052,18871473.16,20354185.36,19223953.84,20557539.64,1.22749451754e+12
4053,18871533.16,20354185.36,19224013.84,20557539.64,1.22749451754e+12
4054,18871543.16,20354255.36,19224023.84,20557609.64,1.22749451754e+12
4055,18871463.16,20354175.36,19223943.84,20557529.64,1.22749451754e+12
4056,18871463.16,20354235.36,19223943.84,20557589.64,1.22749451754e+12
4057,18871463.16,20354215.36,19223943.84,20557569.64,1.22749451754e+12
4058,18871513.16,20354265.36,19223993.84,20557619.64,1.22749451754e+12
4059,18871553.16,20354225.36,19224033.84,20557579.64,1.22749451754e+12
4060,18871483.16,20354185.36,19223963.84,20557539.64,1.22749451754e+12
4061,18871493.16,20354265.36,19223973.84,20557619.64,1.22749451754e+12
4062,18871493.16,20354185.36,19223973.84,20557539.64,1.22749451754e+12
4063,18871533.16,20354225.36,19224013.84,20557579.64,1.22749451754e+12
4064,18871493.16,20354215.36,19223973.84,20557569.64,1.22749451754e+12
4065,18871483.16,20354275.36,19223963.84,20557629.64,1.22749451754e+12
4066,18871543.16,20354225.36,19224023.84,20557579.64,1.22749451754e+12
4067,18871483.16,20354265.36,19223963.84,20557619.64,1.22749451754e+12
4068,18871463.16,20354245.36,19223943.84,20557599.64,1.22749451754e+12
4069,18871503.16,20354215.36,19223983.84,20557569.64,1.22749451754e+12
4070,18871463.16,20354265.36,19223943.84,20557619.64,1.22749451754e+12
4071,18871453.16,20354265.36,19223933.84,20557619.64,1.22749451754e+12
4072,18871513.16,20354185.36,19223993.84,20557539.64,1.22749451754e+12
4073,18871553.16,20354195.36,19224033.84,20557549.64,1.22749451754e+12
4074,18871543.16,20354275.36,19224023.84,20557629.64,1.22749451754e+12
4075,18871523.16,20354225.36,19224003.84,20557579.64,1.22749451754e+12
4076,18871513.16,20354175.36,19223993.84,20557529.64,1.22749451754e+12
4077,18871483.16,20354215.36,19223963.84,20557569.64,1.22749451754e+12
4078,18871513.16,20354245.36,19223993.84,20557599.64,1.22749451754e+12
4079,18871543.16,20354185.36,19224023.84,20557539.64,1.22749451754e+12
4080,18871543.16,20354195.36,19224023.84,20557549.64,1.22749451754e+12
4081,18871513.16,20354275.36,19223993.84,20557629.64,1.22749451754e+12
4082,18871493.16,20354275.36,19223973.84,20557629.64,1.22749451754e+12
4083,18871473.16,20354235.36,19223953.84,20557589.64,1.22749451754e+12
4084,18871473.16,20354205.36,19223953.84,20557559.64,1.22749451754e+12
4085,18871553.16,20354185.36,19224033.84,20557539.64,1.22749451754e+12
4086,18871453.16,20354215.36,19223933.84,20557569.64,1.22749451754e+12
4087,18871523.16,20354255.36,19224003.84,20557609.64,1.22749451754e+12
4088,18871523.16,20354265.36,19224003.84,20557619.64,1.22749451754e+12
4089,18871453.16,20354245.36,19223933.84,20557599.64,1.22749451754e+12
4090,18871523.16,20354245.36,19224003.84,20557599.64,1.22749451754e+12
4091,18871473.16,20354245.36,19223953.84,20557599.64,1.22749451754e+12
4092,18871453.16,20354175.36,19223933.84,20557529.64,1.22749451754e+12
4093,18871493.16,20354225.36,19223973.84,20557579.64,1.22749451754e+12
4094,18871483.16,20354235.36,19223963.84,20557589.64,1.22749451754e+12
4095,18871453.16,20354195.36,19223933.84,20557549.64,1.22749451754e+12
4096,18871473.16,20354265.36,19223953.84,20557619.64,1.22749451754e+12
4097,18871553.16,20354205.36,19224033.84,20557559.64,1.22749451754e+12
4098,18871463.16,20354185.36,19223943.84,20557539.64,1.22749451754e+12
4099,18871513.16,20354255.36,19223993.84,20557609.64,1.22749451754e+12
4100,18871523.16,20354215.36,19224003.84,20557569.64,1.22749451754e+12
4101,18871503.16,20354175.36,19223983.84,20557529.64,1.22749451754e+12
4102,18871533.16,20354255.36,19224013.84,20557609.64,1.22749451754e+12
4103,18871483.16,20354175.36,19223963.84,20557529.64,1.22749451754e+12
4104,18837849.3275,20433863.908,19257557.6725,20477841.092,1.22585721496e+12
4105,18837839.3275,20433873.908,19257547.6725,20477851.092,1.22585721496e+12
4106,18837839.3275,20433863.908,19257547.6725,20477841.092,1.22585721496e+12
4107,18837859.3275,20433863.908,19257567.6725,20477841.092,1.22585721496e+12
4108,18928135.7565,20291292.4063,19167431.2435,20620432.5937,1.22408064816e+12
4109,18928105.7565,20291282.4063,19167401.2435,20620422.5937,1.22408064816e+12
4110,18928145.7565,20291292.4063,19167441.2435,20620432.5937,1.22408064816e+12
4111,18928135.7565,20291282.4063,19167431.2435,20620422.5937,1.22408064816e+12
4112,18928125.7565,20291292.4063,19167421.2435,20620432.5937,1.22408064816e+12
4113,18928125.7565,20291282.4063,19167421.2435,20620422.5937,1.22408064816e+12
4114,18928135.7565,20291302.4063,19167431.2435,20620442.5937,1.22408064816e+12
4115,18928145.7565,20291302.4063,19167441.2435,20620442.5937,1.22408064816e+12
4116,18928145.7565,20291282.4063,19167441.2435,20620422.5937,1.22408064816e+12
4117,18928095.7565,20291282.4063,19167391.2435,20620422.5937,1.22408064816e+12
4118,18928115.7565,20291282.4063,19167411.2435,20620422.5937,1.22408064816e+12
4119,18928115.7565,20291292.4063,19167411.2435,20620432.5937,1.22408064816e+12
4120,18854254.5682,20393089.6765,19241312.4318,20518715.3235,1.22105178163e+12
4121,18854204.5682,20393089.6765,19241262.4318,20518715.3235,1.22105178163e+12
4122,18854164.5682,20393109.6765,19241222.4318,20518735.3235,1.22105178163e+12
4123,18854254.5682,20393099.6765,19241312.4318,20518725.3235,1.22105178163e+12
4124,18854194.5682,20393099.6765,19241252.4318,20518725.3235,1.22105178163e+12
4125,18854214.5682,20393089.6765,19241272.4318,20518715.3235,1.22105178163e+12
4126,18854234.5682,20393139.6765,19241292.4318,20518765.3235,1.22105178163e+12
4127,18854184.5682,20393109.6765,19241242.4318,20518735.3235,1.22105178163e+12
4128,18854234.5682,20393099.6765,19241292.4318,20518725.3235,1.22105178163e+12
4129,18854224.5682,20393099.6765,19241282.4318,20518725.3235,1.22105178163e+12
4130,18854224.5682,20393089.6765,19241282.4318,20518715.3235,1.22105178163e+12
4131,18854234.5682,20393079.6765,19241292.4318,20518705.3235,1.22105178163e+12
4132,18854244.5682,20393089.6765,19241302.4318,20518715.3235,1.22105178163e+12
4133,18854244.5682,20393079.6765,19241302.4318,20518705.3235,1.22105178163e+12
4134,18854164.5682,20393099.6765,19241222.4318,20518725.3235,1.22105178163e+12
4135,18854264.5682,20393099.6765,19241322.4318,20518725.3235,1.22105178163e+12
4136,18854264.5682,20393139.6765,19241322.4318,20518765.3235,1.22105178163e+12
4137,18854184.5682,20393099.6765,19241242.4318,20518725.3235,1.22105178163e+12
4138,18854264.5682,20393079.6765,19241322.4318,20518705.3235,1.22105178163e+12
4139,18854214.5682,20393099.6765,19241272.4318,20518725.3235,1.22105178163e+12
4140,18854244.5682,20393139.6765,19241302.4318,20518765.3235,1.22105178163e+12
4141,18854204.5682,20393099.6765,19241262.4318,20518725.3235,1.22105178163e+12
4142,18854244.5682,20393099.6765,19241302.4318,20518725.3235,1.22105178163e+12
4143,18854254.5682,20393139.6765,19241312.4318,20518765.3235,1.22105178163e+12
4144,18854174.5682,20393099.6765,19241232.4318,20518725.3235,1.22105178163e+12
4145,18854194.5682,20393109.6765,19241252.4318,20518735.3235,1.22105178163e+12
4146,18854234.5682,20393089.6765,19241292.4318,20518715.3235,1.22105178163e+12
4147,18854184.5682,20393089.6765,19241242.4318,20518715.3235,1.22105178163e+12
4148,18854264.5682,20393089.6765,19241322.4318,20518715.3235,1.22105178163e+12
4149,18854174.5682,20393109.6765,19241232.4318,20518735.3235,1.22105178163e+12
4150,18854254.5682,20393079.6765,19241312.4318,20518705.3235,1.22105178163e+12
4151,18854194.5682,20393089.6765,19241252.4318,20518715.3235,1.22105178163e+12
4152,18854164.5682,20393119.6765,19241222.4318,20518745.3235,1.22105178163e+12
4153,18854184.5682,20393139.6765,19241242.4318,20518765.3235,1.22105178163e+12
4154,18854164.5682,20393139.6765,19241222.4318,20518765.3235,1.22105178163e+12
4155,18854254.5682,20393109.6765,19241312.4318,20518735.3235,1.22105178163e+12
4156,18854184.5682,20393129.6765,19241242.4318,20518755.3235,1.22105178163e+12
4157,18854234.5682,20393129.6765,19241292.4318,20518755.3235,1.22105178163e+12
4158,18854244.5682,20393129.6765,19241302.4318,20518755.3235,1.22105178163e+12
4159,18854174.5682,20393129.6765,19241232.4318,20518755.3235,1.22105178163e+12
4160,18854204.5682,20393129.6765,19241262.4318,20518755.3235,1.22105178163e+12
4161,18854224.5682,20393139.6765,19241282.4318,20518765.3235,1.22105178163e+12
4162,18854264.5682,20393129.6765,19241322.4318,20518755.3235,1.22105178163e+12
4163,18854194.5682,20393119.6765,19241252.4318,20518745.3235,1.22105178163e+12
4164,18854264.5682,20393109.6765,19241322.4318,20518735.3235,1.22105178163e+12
4165,18854214.5682,20393119.6765,19241272.4318,20518745.3235,1.22105178163e+12
4166,18854204.5682,20393109.6765,19241262.4318,20518735.3235,1.22105178163e+12
4167,18854214.5682,20393109.6765,19241272.4318,20518735.3235,1.22105178163e+12
4168,18854234.5682,20393109.6765,19241292.4318,20518735.3235,1.22105178163e+12
4169,18854204.5682,20393139.6765,19241262.4318,20518765.3235,1.22105178163e+12
4170,18854224.5682,20393129.6765,19241282.4318,20518755.3235,1.22105178163e+12
4171,18854254.5682,20393119.6765,19241312.4318,20518745.3235,1.22105178163e+12
4172,18854234.5682,20393119.6765,19241292.4318,20518745.3235,1.22105178163e+12
4173,18854214.5682,20393139.6765,19241272.4318,20518765.3235,1.22105178163e+12
4174,18854244.5682,20393109.6765,19241302.4318,20518735.3235,1.22105178163e+12
4175,18854194.5682,20393139.6765,19241252.4318,20518765.3235,1.22105178163e+12
4176,18854174.5682,20393119.6765,19241232.4318,20518745.3235,1.22105178163e+12
4177,18854184.5682,20393119.6765,19241242.4318,20518745.3235,1.22105178163e+12
4178,18854194.5682,20393129.6765,19241252.4318,20518755.3235,1.22105178163e+12
4179,18854244.5682,20393119.6765,19241302.4318,20518745.3235,1.22105178163e+12
4180,18854224.5682,20393109.6765,19241282.4318,20518735.3235,1.22105178163e+12
4181,18854264.5682,20393119.6765,19241322.4318,20518745.3235,1.22105178163e+12
4182,18854174.5682,20393139.6765,19241232.4318,20518765.3235,1.22105178163e+12
4183,18854254.5682,20393129.6765,19241312.4318,20518755.3235,1.22105178163e+12
4184,18854224.5682,20393119.6765,19241282.4318,20518745.3235,1.22105178163e+12
4185,18854204.5682,20393119.6765,19241262.4318,20518745.3235,1.22105178163e+12
4186,18854214.5682,20393129.6765,19241272.4318,20518755.3235,1.22105178163e+12
4187,18854164.5682,20393129.6765,19241222.4318,20518755.3235,1.22105178163e+12
4188,18833975.7166,20410484.2057,19261531.2834,20501220.7943,1.2146516303e+12
4189,18833965.7166,20410494.2057,19261521.2834,20501230.7943,1.2146516303e+12
4190,18833965.7166,20410544.2057,19261521.2834,20501280.7943,1.2146516303e+12
4191,18834005.7166,20410564.2057,19261561.2834,20501300.7943,1.2146516303e+12
4192,18834005.7166,20410484.2057,19261561.2834,20501220.7943,1.2146516303e+12
4193,18833955.7166,20410514.2057,19261511.2834,20501250.7943,1.2146516303e+12
4194,18833995.7166,20410584.2057,19261551.2834,20501320.7943,1.2146516303e+12
4195,18833925.7166,20410564.2057,19261481.2834,20501300.7943,1.2146516303e+12
4196,18833915.7166,20410554.2057,19261471.2834,20501290.7943,1.2146516303e+12
4197,18834005.7166,20410494.2057,19261561.2834,20501230.7943,1.2146516303e+12
4198,18833935.7166,20410514.2057,19261491.2834,20501250.7943,1.2146516303e+12
4199,18834005.7166,20410584.2057,19261561.2834,20501320.7943,1.2146516303e+12
4200,18833935.7166,20410534.2057,19261491.2834,20501270.7943,1.2146516303e+12
4201,18833925.7166,20410524.2057,19261481.2834,20501260.7943,1.2146516303e+12
4202,18833955.7166,20410524.2057,19261511.2834,20501260.7943,1.2146516303e+12
4203,18833965.7166,20410584.2057,19261521.2834,20501320.7943,1.2146516303e+12
4204,18833965.7166,20410504.2057,19261521.2834,20501240.7943,1.2146516303e+12
4205,18834005.7166,20410534.2057,19261561.2834,20501270.7943,1.2146516303e+12
4206,18833995.7166,20410544.2057,19261551.2834,20501280.7943,1.2146516303e+12
4207,18833925.7166,20410544.2057,19261481.2834,20501280.7943,1.2146516303e+12
4208,18833935.7166,20410574.2057,19261491.2834,20501310.7943,1.2146516303e+12
4209,18833955.7166,20410564.2057,19261511.2834,20501300.7943,1.2146516303e+12
4210,18834005.7166,20410514.2057,19261561.2834,20501250.7943,1.2146516303e+12
4211,18833985.7166,20410574.2057,19261541.2834,20501310.7943,1.2146516303e+12
4212,18834015.7166,20410524.2057,19261571.2834,20501260.7943,1.2146516303e+12
4213,18834005.7166,20410544.2057,19261561.2834,20501280.7943,1.2146516303e+12
4214,18833965.7166,20410554.2057,19261521.2834,20501290.7943,1.2146516303e+12
4215,18833935.7166,20410524.2057,19261491.2834,20501260.7943,1.2146516303e+12
4216,18834015.7166,20410564.2057,19261571.2834,20501300.7943,1.2146516303e+12
4217,18833945.7166,20410524.2057,19261501.2834,20501260.7943,1.2146516303e+12
4218,18834015.7166,20410504.2057,19261571.2834,20501240.7943,1.2146516303e+12
4219,18833925.7166,20410554.2057,19261481.2834,20501290.7943,1.2146516303e+12
4220,18833955.7166,20410504.2057,19261511.2834,20501240.7943,1.2146516303e+12
4221,18833995.7166,20410494.2057,19261551.2834,20501230.7943,1.2146516303e+12
4222,18833935.7166,20410564.2057,19261491.2834,20501300.7943,1.2146516303e+12
4223,18834005.7166,20410574.2057,19261561.2834,20501310.7943,1.2146516303e+12
4224,18833945.7166,20410514.2057,19261501.2834,20501250.7943,1.2146516303e+12
4225,18833945.7166,20410534.2057,19261501.2834,20501270.7943,1.2146516303e+12
4226,18833995.7166,20410514.2057,19261551.2834,20501250.7943,1.2146516303e+12
4227,18833985.7166,20410484.2057,19261541.2834,20501220.7943,1.2146516303e+12
4228,18833915.7166,20410544.2057,19261471.2834,20501280.7943,1.2146516303e+12
4229,18833975.7166,20410554.2057,19261531.2834,20501290.7943,1.2146516303e+12
4230,18833915.7166,20410574.2057,19261471.2834,20501310.7943,1.2146516303e+12
4231,18833985.7166,20410494.2057,19261541.2834,20501230.7943,1.2146516303e+12
4232,18834015.7166,20410484.2057,19261571.2834,20501220.7943,1.2146516303e+12
4233,18833995.7166,20410524.2057,19261551.2834,20501260.7943,1.2146516303e+12
4234,18833985.7166,20410544.2057,19261541.2834,20501280.7943,1.2146516303e+12
4235,18833935.7166,20410554.2057,19261491.2834,20501290.7943,1.2146516303e+12
4236,18833985.7166,20410514.2057,19261541.2834,20501250.7943,1.2146516303e+12
4237,18833935.7166,20410584.2057,19261491.2834,20501320.7943,1.2146516303e+12
4238,18833975.7166,20410494.2057,19261531.2834,20501230.7943,1.2146516303e+12
4239,18833995.7166,20410574.2057,19261551.2834,20501310.7943,1.2146516303e+12
4240,18833945.7166,20410504.2057,19261501.2834,20501240.7943,1.2146516303e+12
4241,18833945.7166,20410564.2057,19261501.2834,20501300.7943,1.2146516303e+12
4242,18834005.7166,20410504.2057,19261561.2834,20501240.7943,1.2146516303e+12
4243,18834015.7166,20410574.2057,19261571.2834,20501310.7943,1.2146516303e+12
4244,18833985.7166,20410554.2057,19261541.2834,20501290.7943,1.2146516303e+12
4245,18833925.7166,20410574.2057,19261481.2834,20501310.7943,1.2146516303e+12
4246,18833955.7166,20410584.2057,19261511.2834,20501320.7943,1.2146516303e+12
4247,18833955.7166,20410534.2057,19261511.2834,20501270.7943,1.2146516303e+12
4248,18833975.7166,20410544.2057,19261531.2834,20501280.7943,1.2146516303e+12
4249,18834015.7166,20410534.2057,19261571.2834,20501270.7943,1.2146516303e+12
4250,18833965.7166,20410534.2057,19261521.2834,20501270.7943,1.2146516303e+12
4251,18833915.7166,20410514.2057,19261471.2834,20501250.7943,1.2146516303e+12
4252,18834005.7166,20410524.2057,19261561.2834,20501260.7943,1.2146516303e+12
4253,18833995.7166,20410484.2057,19261551.2834,20501220.7943,1.2146516303e+12
4254,18833985.7166,20410524.2057,19261541.2834,20501260.7943,1.2146516303e+12
4255,18834015.7166,20410494.2057,19261571.2834,20501230.7943,1.2146516303e+12
4256,18833965.7166,20410574.2057,19261521.2834,20501310.7943,1.2146516303e+12
4257,18833925.7166,20410584.2057,19261481.2834,20501320.7943,1.2146516303e+12
4258,18833975.7166,20410504.2057,19261531.2834,20501240.7943,1.2146516303e+12
4259,18833935.7166,20410494.2057,19261491.2834,20501230.7943,1.2146516303e+12
4260,18833945.7166,20410584.2057,19261501.2834,20501320.7943,1.2146516303e+12
4261,18834015.7166,20410514.2057,19261571.2834,20501250.7943,1.2146516303e+12
4262,18833975.7166,20410574.2057,19261531.2834,20501310.7943,1.2146516303e+12
4263,18834015.7166,20410544.2057,19261571.2834,20501280.7943,1.2146516303e+12
4264,18833965.7166,20410564.2057,19261521.2834,20501300.7943,1.2146516303e+12
4265,18833925.7166,20410534.2057,19261481.2834,20501270.7943,1.2146516303e+12
4266,18833955.7166,20410554.2057,19261511.2834,20501290.7943,1.2146516303e+12
4267,18833915.7166,20410524.2057,19261471.2834,20501260.7943,1.2146516303e+12
4268,18833975.7166,20410564.2057,19261531.2834,20501300.7943,1.2146516303e+12
4269,18833955.7166,20410494.2057,19261511.2834,20501230.7943,1.2146516303e+12
4270,18833925.7166,20410504.2057,19261481.2834,20501240.7943,1.2146516303e+12
4271,18833985.7166,20410564.2057,19261541.2834,20501300.7943,1.2146516303e+12
4272,18833945.7166,20410554.2057,19261501.2834,20501290.7943,1.2146516303e+12
4273,18833955.7166,20410574.2057,19261511.2834,20501310.7943,1.2146516303e+12
4274,18833975.7166,20410534.2057,19261531.2834,20501270.7943,1.2146516303e+12
4275,18834015.7166,20410554.2057,19261571.2834,20501290.7943,1.2146516303e+12
4276,18833975.7166,20410584.2057,19261531.2834,20501320.7943,1.2146516303e+12
4277,18833985.7166,20410534.2057,19261541.2834,20501270.7943,1.2146516303e+12
